,Name,Venue_Category,Neighborhood,District,Latitude,Longitude
1865,Nick's Drive-In,Greek Restaurant,Edison Park,Edison Park,42.01227389940939,-87.8070237437522
1866,Dairy Queen,Fast Food Restaurant,Edison Park,Edison Park,41.99704814521493,-87.82161578536028
1867,Whole Foods Market,Grocery Store,Edison Park,Edison Park,42.01078455664628,-87.82500285098067
1868,Brooks (Oscar) Park,Park,Edison Park,Edison Park,42.01052422741788,-87.81023534450706
1869,Salon M,Salon / Barbershop,Edison Park,Edison Park,42.01583537970686,-87.80428487275152
1870,Pickwick Theatre,Indie Movie Theater,Edison Park,Edison Park,42.01015314282132,-87.8292254076277
1871,Nonno Pino's,Italian Restaurant,Edison Park,Edison Park,42.00313232344503,-87.81688573349373
1872,The Curragh,Pub,Edison Park,Edison Park,42.002902215738075,-87.81636106216152
1873,Firewater Saloon,Bar,Edison Park,Edison Park,42.002468299562906,-87.81637806881754
1874,Happy Foods,Grocery Store,Edison Park,Edison Park,42.00437698154531,-87.81855668812668
1875,Beer on the Wall,Liquor Store,Edison Park,Edison Park,42.0097691755469,-87.83186978709921
1876,Panera Bread,Bakery,Edison Park,Edison Park,42.010435,-87.827733
1877,Starbucks,Coffee Shop,Edison Park,Edison Park,41.99629922217541,-87.80640060513075
1878,The Original Pancake House,Breakfast Spot,Edison Park,Edison Park,42.01002037159417,-87.8279460066877
1879,Nonna Silvia's,Italian Restaurant,Edison Park,Edison Park,41.993170981466456,-87.82231865415527
1880,Eggsperience Breakfast & Lunch - Park Ridge,Breakfast Spot,Edison Park,Edison Park,42.011747767722504,-87.83088527281393
1881,Potbelly Sandwich Shop,Sandwich Place,Edison Park,Edison Park,42.010115,-87.827442
1882,Blu Fish Sushi Bistro,Sushi Restaurant,Edison Park,Edison Park,42.012083914560954,-87.83128628622812
1883,Starbucks,Coffee Shop,Edison Park,Edison Park,42.01161261,-87.80060273
1884,Smiley Nails & Spa,Nail Salon,Edison Park,Edison Park,42.011491389793974,-87.81889280614601
1885,Oberweis Ice Cream & Dairy Store,Ice Cream Shop,Edison Park,Edison Park,42.01020200000002,-87.8275707141035
1886,Park Ridge Public Library,Library,Edison Park,Edison Park,42.0104545855815,-87.83036496428379
1887,Trader Joe's,Grocery Store,Edison Park,Edison Park,42.01257775674495,-87.83231497680582
1888,Starbucks,Coffee Shop,Edison Park,Edison Park,42.01007620674115,-87.82812828843117
1889,Niles Waterfall,Plaza,Edison Park,Edison Park,42.01184596713527,-87.80108935880821
1890,King Spa & Sauna,Spa,Edison Park,Edison Park,42.022318571421984,-87.79963010600348
1891,Uptown Park Ridge,Plaza,Edison Park,Edison Park,42.010950112902,-87.83023939930911
1892,Blue Ridge Korean BBQ,Korean Restaurant,Edison Park,Edison Park,42.009667,-87.830278
1893,Café Touché,French Restaurant,Edison Park,Edison Park,42.003467,-87.817173
1894,Don Juan's,Mexican Restaurant,Edison Park,Edison Park,42.00334231346192,-87.81716298897936
1895,Snappy Dog,Hot Dog Joint,Edison Park,Edison Park,42.00244081917451,-87.81555189512032
1896,The Sandlot,Burger Joint,Edison Park,Edison Park,42.01107619284782,-87.84024374712546
1897,Superdawg Drive-In,Hot Dog Joint,Edison Park,Edison Park,41.99673656029428,-87.78704428255756
1898,Dick Pond Athletics,Sporting Goods Shop,Edison Park,Edison Park,42.01024266151942,-87.83001604514334
1899,CorePower Yoga,Yoga Studio,Edison Park,Edison Park,42.010791999999995,-87.8384906
1900,Caldwell Woods,Other Great Outdoors,Edison Park,Edison Park,41.99781493263703,-87.78689871495459
1901,Park Ridge Farmer's Market,Farmers Market,Edison Park,Edison Park,42.00997243724819,-87.83375220341858
1902,Crossfit Illumine,Gym,Edison Park,Edison Park,42.01898915213706,-87.7935806945339
1903,H Mart,Supermarket,Edison Park,Edison Park,42.022559021533816,-87.80131372559003
1904,Shakou Park Ridge,Sushi Restaurant,Edison Park,Edison Park,42.00885047835179,-87.83212254180891
1905,Hay Caramba! Restaurant and Cocktail Bar,Mexican Restaurant,Edison Park,Edison Park,42.009027515233285,-87.8318660505784
1906,Chicken Inn,Fried Chicken Joint,Edison Park,Edison Park,42.017996200000006,-87.80715850000001
1907,Kriser's Natural Pet,Pet Service,Edison Park,Edison Park,42.012652,-87.832001
1908,Cream Of The Crepe,Café,Edison Park,Edison Park,42.010849948696304,-87.82883379830488
1909,Bangkok Belly: Norwood Park,Thai Restaurant,Edison Park,Edison Park,41.992993,-87.800099
1910,Starbucks,Coffee Shop,Edison Park,Edison Park,42.01055425836183,-87.8297866746183
1911,Kiddie Kingdom,Arcade,Edison Park,Edison Park,42.01590618147094,-87.80441673134466
1912,Shawarma Inn,Middle Eastern Restaurant,Edison Park,Edison Park,41.996384500222675,-87.83384937191913
1913,Barnaby's Family Inn of Niles,Pizza Place,Edison Park,Edison Park,42.025483572644795,-87.7926647227919
1914,Mariano's Fresh Market,Grocery Store,Edison Park,Edison Park,41.9873476,-87.83792740000001
1915,Le Sucre Cakes & Cupcakes,Bakery,Edison Park,Edison Park,42.02609815177832,-87.80260224025369
1916,Affy Tapple,Dessert Shop,Edison Park,Edison Park,42.01646093578558,-87.78534352972521
1917,Amitabul,Vegetarian / Vegan Restaurant,Edison Park,Edison Park,41.993909437659276,-87.78459644998729
1918,Haute Sausage,Food Truck,Edison Park,Edison Park,42.010623673413505,-87.84462266666283
1919,Vikings Gymnastics,Gymnastics Gym,Edison Park,Edison Park,42.02196788043909,-87.79011767963398
1920,Norwood Park,Park,Edison Park,Edison Park,41.98666387826161,-87.79332467602056
1921,Siam's House,Thai Restaurant,Edison Park,Edison Park,42.0219639694069,-87.81048154613396
1922,Lou Malnati's Pizzeria,Pizza Place,Edison Park,Edison Park,42.01906012121917,-87.84296320670639
1923,The Garage Bar & Sandwiches,Pub,Edison Park,Edison Park,41.993455268601544,-87.78443315301003
1924,ALDI,Grocery Store,Edison Park,Edison Park,42.01297112339588,-87.78323471546173
1925,Lucky Grill,Breakfast Spot,Edison Park,Edison Park,41.9929831995889,-87.82160430058258
1926,Walgreens,Pharmacy,Edison Park,Edison Park,42.010753027770036,-87.83635720610619
1927,House Of Cakes,Bakery,Edison Park,Edison Park,41.99286245295308,-87.82216520298017
1928,Pasta D'Arte,Italian Restaurant,Edison Park,Edison Park,41.99554346399611,-87.78576503692524
1929,Holt's,Restaurant,Edison Park,Edison Park,42.009794658554,-87.83057371249936
1930,Brunswick Zone,Bowling Alley,Edison Park,Edison Park,42.01461,-87.803189
1931,Howard Street Inn,Pub,Edison Park,Edison Park,42.019532700000006,-87.7943533
1932,Panino's Pizzeria,Italian Restaurant,Edison Park,Edison Park,42.00938974874895,-87.8329507757273
1933,Indira Salon,Cosmetics Shop,Edison Park,Edison Park,42.0113425276159,-87.83077319218005
1934,Bunker Hill Forest Preserve,Nature Preserve,Edison Park,Edison Park,42.005426368626026,-87.78068800466616
1935,Einstein Bros Bagels,Bagel Shop,Edison Park,Edison Park,42.01024183843115,-87.82981798052788
1936,Walgreens,Pharmacy,Edison Park,Edison Park,42.0265815,-87.8137515
1937,Fitness Formula Club (FFC),Gym / Fitness Center,Edison Park,Edison Park,42.0112293455324,-87.83526556829145
1938,Orangetheory Fitness,Gym / Fitness Center,Edison Park,Edison Park,42.01160589557283,-87.83022158816263
1939,Papa Chris' Place,Fast Food Restaurant,Edison Park,Edison Park,42.012063233905074,-87.78327828330387
1940,Village Creamery,Ice Cream Shop,Edison Park,Edison Park,42.02660976932214,-87.80275747679994
1941,7-Eleven,Convenience Store,Edison Park,Edison Park,41.9946939409,-87.802557349205
1942,Fresh Farms,Grocery Store,Edison Park,Edison Park,42.01345365943646,-87.77029667342775
1943,Blaze Pizza,Pizza Place,Edison Park,Edison Park,42.012549,-87.770763
1944,Taco Burrito King,Burrito Place,Edison Park,Edison Park,42.011908119445394,-87.7941589458552
1945,Jersey Mike's Subs,Sandwich Place,Edison Park,Edison Park,42.011493,-87.769051
1946,Jerrys Fruit And Garden Center,Grocery Store,Edison Park,Edison Park,42.024732777926225,-87.81259441298754
1947,Dunkin',Donut Shop,Edison Park,Edison Park,41.98641982159897,-87.83506480767504
1948,Forever Yogurt,Dessert Shop,Edison Park,Edison Park,42.011625226156724,-87.76879085144405
1949,Booby's Charcoal Rib,Diner,Edison Park,Edison Park,42.029227575227154,-87.81684284178336
1950,Indian Road Park,Playground,Edison Park,Edison Park,41.99338894889995,-87.78025567285542
1951,Dunkin',Donut Shop,Edison Park,Edison Park,41.996066125743276,-87.78704087238111
1952,Graziano's Brick Oven Pizza,Italian Restaurant,Edison Park,Edison Park,42.012175417832395,-87.77611685729555
1953,Playbook Sports Bar,Sports Bar,Edison Park,Edison Park,42.00731443579472,-87.79677292001142
1954,Harp & Fiddle,Irish Pub,Edison Park,Edison Park,42.0097643522272,-87.83168576296738
1955,Lai Thai,Asian Restaurant,Edison Park,Edison Park,42.04096581338296,-87.80561237089252
1956,Park Ridge Country Club,Golf Course,Edison Park,Edison Park,42.019700345071655,-87.83066645380146
1957,Taco Burrito King,Mexican Restaurant,Edison Park,Edison Park,41.98115499234198,-87.80682035402317
1958,Costco Wholesale,Warehouse Store,Edison Park,Edison Park,42.01494058005525,-87.78038321781898
1959,Giordano's,Pizza Place,Edison Park,Edison Park,41.99113954535575,-87.86127090454102
1960,Washington Park,Park,Englewood,Englewood,41.79396840472847,-87.61150360107422
1961,University of Chicago Quad,College Quad,Englewood,Englewood,41.78955289156093,-87.59970188140869
1962,Plein Air Cafe & Eatery,Café,Englewood,Englewood,41.78989824741279,-87.5961439110726
1963,Frank Lloyd Wright Robie House,History Museum,Englewood,Englewood,41.789824913564,-87.59585635392484
1964,57th Street Books,Bookstore,Englewood,Englewood,41.79146937922153,-87.59459060817734
1965,Court Theatre at University of Chicago,Theater,Englewood,Englewood,41.79390494771234,-87.60083339690823
1966,Seminary Co-op Bookstore,Bookstore,Englewood,Englewood,41.790013612848114,-87.59616290197944
1967,Medici on 57th,Bakery,Englewood,Englewood,41.79137860954537,-87.59370810124773
1968,Smart Museum of Art,Art Museum,Englewood,Englewood,41.7937220209854,-87.6001632509838
1969,Odyssey 2 Lounge,Lounge,Englewood,Englewood,41.79462546271153,-87.6204189685779
1970,The Washington Park Arts Incubator,Art Gallery,Englewood,Englewood,41.794147551729054,-87.61904441376532
1971,Grounds of Being,Café,Englewood,Englewood,41.789158204829285,-87.600251875171
1972,B'GABS GOODIES,Vegetarian / Vegan Restaurant,Englewood,Englewood,41.79174858206143,-87.58954225457462
1973,Nella Pizza & Pasta,Pizza Place,Englewood,Englewood,41.794781551753466,-87.5987603061899
1974,Ms. Lee's Good Food,Fast Food Restaurant,Englewood,Englewood,41.79448204101709,-87.6205657224062
1975,Kimbark Liquors & Wine Shop,Liquor Store,Englewood,Englewood,41.79979910116951,-87.59591252568069
1976,Barnes & Noble,Bookstore,Englewood,Englewood,41.787288110939045,-87.59653635306435
1977,"Lorado Taft's ""Fountain of Time""",Sculpture Garden,Englewood,Englewood,41.78656824103405,-87.60740643882141
1978,Midway Plaisance Park,Park,Englewood,Englewood,41.786525766685706,-87.59445752907631
1979,57th St Wines,Wine Shop,Englewood,Englewood,41.791598936966,-87.58973695843204
1980,University of Chicago Pub,Pub,Englewood,Englewood,41.78792683400394,-87.59534029346085
1981,Salonica,Diner,Englewood,Englewood,41.79152936501783,-87.59015201956711
1982,Nichols Park,Park,Englewood,Englewood,41.79750215165898,-87.59362790245325
1983,Powell's Bookstore,Bookstore,Englewood,Englewood,41.79150605107552,-87.58888366841171
1984,Lunchbox,Food Truck,Englewood,Englewood,41.78920316901888,-87.60131584346891
1985,Chess Records,Historic Site,Englewood,Englewood,41.80378140330802,-87.6097754403453
1986,The Nile Restaurant,Middle Eastern Restaurant,Englewood,Englewood,41.79522707950626,-87.59725841734928
1987,"Noodles, Etc.",Noodle House,Englewood,Englewood,41.79146503747775,-87.59337015472738
1988,Uncle J's BBQ,BBQ Joint,Englewood,Englewood,41.80948775689409,-87.61364741185669
1989,Build Coffee,Coffee Shop,Englewood,Englewood,41.784288478655355,-87.59041927423924
1990,Caldwell Woods Bicycle Trail (North Branch Trail),Trail,Edgebrook,Forest Glen,41.997522918012116,-87.76736548137283
1991,Barnes & Noble,Bookstore,Edgebrook,Forest Glen,42.01127223466546,-87.76281225042251
1992,King Pho Restaurant,Vietnamese Restaurant,Edgebrook,Forest Glen,41.997480452976646,-87.7644917324469
1993,Psistaria Greek Taverna,Greek Restaurant,Edgebrook,Forest Glen,42.01166873414382,-87.74578105706487
1994,New York Bagel & Bialy,Bagel Shop,Edgebrook,Forest Glen,42.0120001,-87.7461744
1995,Makisu Sushi Lounge & Grill,Sushi Restaurant,Edgebrook,Forest Glen,42.0107805,-87.7622262
1996,goodwill,Antique Shop,Edgebrook,Forest Glen,42.012893595114,-87.76547990670501
1997,Half Price Books,Used Bookstore,Edgebrook,Forest Glen,42.0089826,-87.7687083
1998,AMC Showplace Village Crossing 18,Multiplex,Edgebrook,Forest Glen,42.009265352741025,-87.76502741429083
1999,Starbucks,Coffee Shop,Edgebrook,Forest Glen,42.01156725085047,-87.75804212152737
2000,Chipotle Mexican Grill,Mexican Restaurant,Edgebrook,Forest Glen,42.01133934438709,-87.7628489328207
2001,Binny's Beverage Depot,Liquor Store,Edgebrook,Forest Glen,42.011112016098316,-87.73761753639202
2002,L. Woods Tap And Pine Lodge,American Restaurant,Edgebrook,Forest Glen,42.010207354559704,-87.73784979159677
2003,MOD Pizza,Pizza Place,Edgebrook,Forest Glen,42.012249717515715,-87.76607780164842
2004,Edgebrook Coffee Shop,Diner,Edgebrook,Forest Glen,41.99697159834649,-87.76411621531356
2005,Naf Naf Grill,Middle Eastern Restaurant,Edgebrook,Forest Glen,42.01242476006721,-87.77063566846735
2006,Libertad,Latin American Restaurant,Edgebrook,Forest Glen,42.02560020408156,-87.75508557487835
2007,Mom's Old Recipe Mexican Restaurant,Mexican Restaurant,Edgebrook,Forest Glen,41.98609778471877,-87.77767354341718
2008,DICK'S Sporting Goods,Sporting Goods Shop,Edgebrook,Forest Glen,42.00898267889261,-87.7680814325638
2009,Michaels,Arts & Crafts Store,Edgebrook,Forest Glen,42.009888000000004,-87.766981
2010,Three Counties,Bar,Edgebrook,Forest Glen,41.988104643645,-87.77930250914099
2011,Chicago Sweet Connection Bakery,Bakery,Edgebrook,Forest Glen,41.9821552865785,-87.78055340939044
2012,Panera Bread,Bakery,Edgebrook,Forest Glen,42.01234229999999,-87.7654885
2013,Yellow Rose Cafe,American Restaurant,Edgebrook,Forest Glen,41.98390827108404,-87.76630975288674
2014,Penn Station East Coast Subs,Sandwich Place,Edgebrook,Forest Glen,42.01105396719905,-87.7622289735486
2015,Colletti's,American Restaurant,Edgebrook,Forest Glen,41.98522,-87.7679
2016,West of Edens,American Restaurant,Edgebrook,Forest Glen,42.01318435808773,-87.76207825588429
2017,Skokie Public Library,Library,Edgebrook,Forest Glen,42.025929393712026,-87.75780200958252
2018,Wingstop,Wings Joint,Edgebrook,Forest Glen,42.01239605041872,-87.77097480269937
2019,Andy's Deli & Mikolajczyk Sausage Shop,Deli / Bodega,Edgebrook,Forest Glen,41.9805007763891,-87.77226541761591
2020,Tuxpan Mexican Grill,Mexican Restaurant,Edgebrook,Forest Glen,41.98271299520975,-87.77426898042742
2021,Exploritorium,Playground,Edgebrook,Forest Glen,42.02578108447753,-87.74360356213964
2022,N.O.K. Fine Persian Food,Persian Restaurant,Edgebrook,Forest Glen,41.992151580513074,-87.78245391536291
2023,Cigar King,Smoke Shop,Edgebrook,Forest Glen,42.02681460805436,-87.75483554372326
2024,Bed Bath & Beyond,Furniture / Home Store,Edgebrook,Forest Glen,42.0104525,-87.7668309
2025,Smak-Tak,Eastern European Restaurant,Edgebrook,Forest Glen,41.98968572946813,-87.77716314381506
2026,GameStop,Video Game Store,Edgebrook,Forest Glen,42.01159106831564,-87.76903801352259
2027,CorePower Yoga,Yoga Studio,Edgebrook,Forest Glen,41.99037003145679,-87.73218289017677
2028,Starbucks,Coffee Shop,Edgebrook,Forest Glen,41.98995353,-87.73391999
2029,Cracker Barrel,American Restaurant,Edgebrook,Forest Glen,41.990462539536026,-87.795653740953
2030,Starbucks,Coffee Shop,Edgebrook,Forest Glen,42.01263047,-87.77053377
2031,Meinke's Garden Center,Garden Center,Edgebrook,Forest Glen,42.01163056033671,-87.772205361397
2032,Leaning Tower YMCA,Gym / Fitness Center,Edgebrook,Forest Glen,42.013476930375255,-87.78403994944703
2033,King's Gyros #2,Greek Restaurant,Edgebrook,Forest Glen,41.97553,-87.76720999999999
2034,Alarmist Brewing,Brewery,Edgebrook,Forest Glen,41.98991409198664,-87.73161167990055
2035,Chase Bank,Bank,Edgebrook,Forest Glen,41.97850478385666,-87.75741845369339
2036,Renga-Tei,Japanese Restaurant,Edgebrook,Forest Glen,42.01184740594307,-87.72833368074262
2037,Target,Big Box Store,Edgebrook,Forest Glen,42.01257363681013,-87.78037770169607
2038,Harrington's Catering & Deli,Deli / Bodega,Edgebrook,Forest Glen,41.98497076193095,-87.77619237508463
2039,Sauganash Park,Park,Edgebrook,Forest Glen,41.98827362,-87.73747117
2040,China Chef,Chinese Restaurant,Edgebrook,Forest Glen,42.03549463610036,-87.77483103007661
2041,Cafe Marbella Tapas,Spanish Restaurant,Edgebrook,Forest Glen,41.982457600000004,-87.77355399999998
2042,Ada's Market & Deli,Market,Edgebrook,Forest Glen,41.99379921838969,-87.80127042543705
2043,Annie's Pancake House,Breakfast Spot,Edgebrook,Forest Glen,42.02644258826835,-87.75007716873873
2044,Walgreens,Pharmacy,Edgebrook,Forest Glen,41.99591583740731,-87.78803899349441
2045,Habitat For Humanity Restore,Outlet Store,Forest Glen,Forest Glen,41.99127055763922,-87.729173676918
2046,Mr V's Pizza,Pizza Place,Forest Glen,Forest Glen,41.97726055336655,-87.7544737724642
